16,The customer service call center shall analyze 95% of the problem reports within 2 hours.  Items classified as  “urgent” shall be repaired within 3 business days in 98% of the reported cases.,Maintainability
16,The application development process must have a regression test procedure that allows complete re?testing within  2 business days,Maintainability
16,A maintenance developer shall be able to modify existing statements to conform to revised regulations from the  federal government with 24 labor hours or less of development and testing effort.  ,Maintainability
16, A new consumer type code must be able to be added to the product within 12 business hours.  ,Maintainability
16,"The system must maintain a service log and, on system start?up, must check if system service is due.  If a scheduled  service session has not been carried out within 5 calendar days of the scheduled date, the system should discontinue  operation",Maintainability
16,"A development programmer who has at least one year of experience supporting this software application shall be  able to add a new product feature, including source code modifications and testing, with no more than one week of  labor. ",Maintainability
16,The system shall not be shut down for maintenance more than once in a 24?hour period. ,Maintainability
16,The elapsed duration of time required to produce any statement or report showing information about transactions  shall be based upon how much data is presented rather than the total quantity of stored data,Scalability
16,The effort needed to administer the payroll system (as measured in hours per month of system administrators’ time)  shall not increase with an increase in the number of employees.,Scalability
16,The business rules repository shall be scalable to manage an unrestricted number of additional rules. ,Scalability
16,The payroll system shall be scalable to support unlimited growth in the number of employees. ,Scalability
17,The travel reservation system shall be scalable to accommodate its use by an unlimited number of agency offices  worldwide.,Scalability
17,The claims system shall support all assigned adjustors following any catastrophic event,Scalability
17,"The account management system shall support unlimited customer, account, and transaction relationships.",Scalability
17,"The transaction authorization system shall scale to potential hourly spikes of 1,000% in authorization requests  during peak holiday shopping.",Scalability
17,All timestamps recorded by the transaction processing system shall be in UTC (Universal Time Coordinated) when  placed into permanent storage.,Portability
17,The time zone shall be obvious to the user whenever a time element is displayed.  ,Portability
17,The product is targeted for sale next year in the European market. ,Portability
17,"The product is designed to run in business offices, but the intent is to have a version which will run in manufacturing  assembly plants.  ",Portability
17,The system shall be developed for Microsoft Vista and Macintosh operating system platforms. ,Portability
17,"The HomeAccounting software may be ported to any personal computer or workstation environment supporting at  least 16?bit color on a 15 inch display monitor, achieving a SPECfp95 benchmark rating of at least 5.0, and having a  data storage capacity of at least 8 MB.",Portability
17,Provisions shall be made for the future usage of multiple languages.  ,Flexibility
17," The structure of the data store shall be such that multi?lingual support shall not necessitate additional components  or the need to replace current components, ",Flexibility
17,A user shall be able to nominate their preferred language when  entering their personal information. ,Flexibility
17,"No piece of text that might be displayed to a user shall reside in program source code.  Every piece of text that a  user might see must be modifiable without changing source code.  That is, no user?visible text will be “hard?coded.”",Flexibility
17,The billing system shall be able to process invoices and payments in multiple different currencies.  (Currency  conversion calculations are to be detailed in business rules and enforced by functional requirements.),Flexibility
17,"The course curriculum management system shall allow multiple independent courses to be offered with multiple  scheduled offerings.  Information about courses shall be rigorously separated from each other, and no user shall be  able to view or otherwise access information about a course with which they are not connected.  ",Flexibility
17,"The employee benefits system shall be suitable for use by any ABC Corporation office in any country in which ABC  Corporation operates.  (It is assumed that all users of the system speak a common language so translation into  multiple languages for user interfaces, reports, documentation, and other business materials is not necessary.)",Flexibility
17,The system shall have the ability to add a new user notification method by developing and “plugging in” the  software necessary to support the new method.  A new user notification method shall not require changes to the  core software of the system to allow its introduction.  ,Flexibility
16,The elapsed duration of time required to produce any statement or report showing information about transactions  shall be based upon how much data is presented rather than the total quantity of stored data,Scalability
16,The effort needed to administer the payroll system (as measured in hours per month of system administrators’ time)  shall not increase with an increase in the number of employees.,Scalability
16,The business rules repository shall be scalable to manage an unrestricted number of additional rules. ,Scalability
16,The payroll system shall be scalable to support unlimited growth in the number of employees. ,Scalability
17,The travel reservation system shall be scalable to accommodate its use by an unlimited number of agency offices  worldwide.,Scalability
